viral,prob_False,prob_True
False,0.9992684126,0.0007315748
False,0.9991529584,0.0008470302
False,0.9982628226,0.0017371831
False,0.9982882142,0.0017117937
False,0.9993423223,0.0006576655
False,0.999473393,0.0005265925
False,0.9865347147,0.0134652648
False,0.9863927364,0.0136072412
False,0.9989533424,0.0010466548
False,0.992428422,0.0075715706
False,0.9992979169,0.0007020892
False,0.9977114797,0.0022885355
False,0.9984715581,0.0015284406
False,0.9993793964,0.0006206046
False,0.9991492629,0.0008507437
False,0.9990540743,0.0009459356
False,0.9686819911,0.0313179791
False,0.992765367,0.0072346535
False,0.9993320704,0.0006679471
False,0.9851810336,0.0148189878
False,0.989462316,0.0105376989
False,0.9994799495,0.0005200351
False,0.987469852,0.0125301331
False,0.9987347126,0.0012652916
False,0.9465928674,0.0534071438
False,0.9913240671,0.0086759198
False,0.9980602264,0.0019397526
False,0.9991391897,0.0008608063
False,0.9922611713,0.0077388515
False,0.9813828468,0.0186171234
False,0.99702847,0.0029715332
False,0.8107061982,0.1892938018
False,0.9891164303,0.010883566
False,0.714687109,0.285312891
False,0.9937429428,0.0062570376
False,0.9901199341,0.0098800883
False,0.9980424047,0.0019575914
False,0.8419290185,0.1580710113
False,0.914760828,0.0852391422
False,0.9959587455,0.0040412671
False,0.989892602,0.0101073822
False,0.9876325727,0.0123674097
False,0.9933207631,0.0066792509
False,0.9956233501,0.0043766447
False,0.9779456854,0.0220543407
False,0.9873777032,0.0126222931
False,0.9977201223,0.0022798947
False,0.9989417195,0.0010582909
False,0.9984654784,0.0015345146
False,0.9991831779,0.0008168123
False,0.99766922,0.0023307623
False,0.9900189042,0.009981106
False,0.8796773553,0.1203226149
False,0.9975261092,0.0024738775
False,0.9455926418,0.0544073768
False,0.9870000482,0.0129999807
False,0.829855144,0.170144856
False,0.9973058105,0.0026942063
False,0.9991721511,0.0008278582
False,0.985626936,0.0143730687
False,0.9923397303,0.0076602912
False,0.9987472296,0.0012527755
False,0.9858503938,0.0141496193
False,0.8262163401,0.1737836301
False,0.7838345766,0.2161654085
False,0.9540550709,0.0459449515
False,0.9266824126,0.0733175576
False,0.7779995203,0.2220004946
True,0.2557750642,0.7442249656
False,0.9875361919,0.0124638192
False,0.9958378077,0.0041622003
False,0.963416338,0.0365836397
False,0.7702615857,0.2297384441
False,0.9883795977,0.0116204098
False,0.999055326,0.0009446864
False,0.9896014929,0.0103985053
False,0.9970031381,0.0029968848
False,0.9643976688,0.0356023423
False,0.9993460178,0.000653983
False,0.9958274364,0.0041725445
False,0.9868994951,0.0131004769
False,0.9911202192,0.008879791
False,0.94923985,0.0507601649
False,0.9886920452,0.011307938
False,0.9993371367,0.0006628474
False,0.9908593297,0.0091406535
False,0.988768518,0.0112314858
False,0.9937644601,0.0062355516
False,0.9901726246,0.009827367
False,0.9892107248,0.0107892724
False,0.9890608788,0.0109391138
False,0.9910694361,0.0089305863
False,0.9880169034,0.0119830947
False,0.9962493181,0.0037506928
False,0.9851606488,0.0148393298
False,0.9869991541,0.0130008282
False,0.9873532057,0.0126467813
False,0.9829040766,0.0170959216
False,0.9918782115,0.0081217615
False,0.992482543,0.0075174589
False,0.9181155562,0.0818844512
True,0.3488810062,0.6511189938
False,0.9994473457,0.0005526654
False,0.9916232228,0.0083767734
False,0.9343413115,0.0656586811
False,0.9796618819,0.020338133
False,0.987372756,0.0126272477
False,0.9927688837,0.0072311144
False,0.9916190505,0.0083809299
False,0.9856891632,0.0143108219
False,0.9872969389,0.0127030341
False,0.9927325845,0.0072674048
False,0.987703681,0.0122963032
False,0.9987760186,0.0012239831
False,0.9994058013,0.0005942147
False,0.9372001886,0.0627998039
False,0.9990728498,0.0009271541
False,0.9916573167,0.0083426945
False,0.9952285886,0.0047713821
False,0.987165153,0.0128348516
False,0.998529017,0.0014709819
False,0.9873183966,0.0126816053
True,0.0029026032,0.997097373
False,0.9982560873,0.0017438887
False,0.9985559583,0.0014440335
False,0.9897460341,0.010253978
False,0.9974342585,0.0025657304
False,0.9568184614,0.04318152
False,0.9550153613,0.0449846424
False,0.9916213751,0.0083786286
False,0.9980461001,0.0019539148
False,0.9989615679,0.0010384405
False,0.9988137484,0.0011862778
False,0.9888839722,0.0111160539
False,0.9921178222,0.007882162
False,0.9895948172,0.0104051698
False,0.9584448934,0.0415551141
False,0.9734621644,0.0265378188
False,0.9895405173,0.0104595004
False,0.997482717,0.0025172636
False,0.9939261675,0.0060738325
False,0.9992269874,0.0007730281
False,0.9893074036,0.0106925704
False,0.9481688142,0.0518311895
False,0.9967824817,0.0032175172
False,0.9979243279,0.002075695
False,0.9977692366,0.0022307346
False,0.9891857505,0.0108142616
False,0.9009777308,0.0990222394
False,0.9967759252,0.0032240511
False,0.9890546203,0.0109453993
False,0.9903981686,0.0096018557
False,0.9917723536,0.0082276408
False,0.9954981804,0.0045018382
False,0.89200598,0.1079939902
False,0.9993616939,0.0006382911
False,0.9993968606,0.0006031373
False,0.9991645813,0.0008353951
True,0.3837311566,0.6162688732
False,0.9992260337,0.0007739944
False,0.9893485308,0.0106514897
False,0.9887079,0.0112921102
False,0.9970847964,0.0029152173
False,0.9928666949,0.0071332804
False,0.9992107153,0.0007893079
False,0.9917873144,0.0082126874
False,0.9990264773,0.0009735241
False,0.999127984,0.0008720132
False,0.9917427301,0.0082572578
False,0.9865939617,0.0134060364
False,0.9617125988,0.0382873751
False,0.974413693,0.025586335
False,0.989466548,0.0105334278
False,0.9904093146,0.00959069
False,0.9880999923,0.0118999938
False,0.9604058266,0.0395941623
False,0.987296164,0.0127038378
False,0.999143362,0.0008566209
False,0.9896370173,0.010362966
False,0.9993190765,0.0006809439
False,0.9994080067,0.0005919856
False,0.957947135,0.0420528725
False,0.9922540784,0.0077459295
False,0.991481483,0.0085185245
False,0.9905276895,0.0094723338
False,0.9915001392,0.0084998412
False,0.9993128181,0.0006871845
False,0.9990643859,0.0009356364
False,0.9883672595,0.0116327219
False,0.9911674857,0.0088324985
False,0.8442222476,0.1557777226
False,0.9912181497,0.0087818289
False,0.6287716031,0.3712283671
False,0.988794148,0.011205879
False,0.9952800274,0.0047199531
False,0.9891630411,0.0108369505
False,0.9897352457,0.0102647319
False,0.9885953069,0.0114046969
False,0.9913618565,0.0086381715
False,0.9994134307,0.000586559
False,0.9339455962,0.0660544187
False,0.9986560345,0.0013439761
False,0.9992463589,0.0007536635
False,0.9345289469,0.0654710308
False,0.9876383543,0.012361642
False,0.9062854052,0.0937145874
False,0.9916800261,0.00832
False,0.9866517782,0.0133482302
False,0.9863111973,0.0136888325
False,0.9899833202,0.0100166993
False,0.9928033352,0.0071966746
False,0.9426701665,0.0573298298
False,0.9988635778,0.0011364244
False,0.987197578,0.012802395
False,0.988688767,0.0113112312
False,0.9991730452,0.0008269633
False,0.9916155338,0.008384468
False,0.963240087,0.0367599241
False,0.9892498851,0.0107501084
False,0.9991019964,0.0008980277
False,0.9873715043,0.0126284799
False,0.9888932109,0.0111068031
False,0.9987517595,0.0012482579
False,0.9951982498,0.0048017497
False,0.9993855357,0.0006144419
False,0.9889510274,0.0110489614
False,0.9900802374,0.0099197775
False,0.997571826,0.0024281715
False,0.9891759157,0.0108240899
False,0.9825032353,0.0174967851
False,0.9994276762,0.0005723197
False,0.9989547133,0.0010453004
False,0.9883531928,0.0116468342
False,0.9897284508,0.0102715446
False,0.9992077351,0.0007922363
False,0.9994848967,0.0005151015
False,0.959612906,0.0403870717
False,0.9918245077,0.0081754876
False,0.9883389473,0.0116610806
False,0.9887596369,0.0112403631
False,0.9992640615,0.0007359163
False,0.9894736409,0.0105263535
False,0.9938056469,0.0061943633
False,0.9717192054,0.0282807872
False,0.9900249839,0.0099750189
False,0.9835434556,0.0164565481
False,0.9894412756,0.0105587505
False,0.9889302254,0.011069756
False,0.9971334934,0.00286648
False,0.9877574444,0.0122425528
False,0.9887818098,0.0112181986
False,0.6368810534,0.3631189466
False,0.9868575335,0.013142487
False,0.9994423985,0.000557613
False,0.9975873232,0.0024126656
False,0.9960605502,0.0039394763
False,0.9991185665,0.0008814085
False,0.9897653461,0.0102346689
False,0.9912803173,0.0087196827
False,0.989294529,0.0107054645
False,0.958198905,0.041801095
False,0.9846235514,0.0153764337
False,0.9948830009,0.0051169763
False,0.9994006753,0.0005993256
False,0.9876896739,0.0123103047
False,0.9870288372,0.0129711917
False,0.9906744957,0.0093254857
False,0.999276638,0.0007233497
False,0.9994371533,0.0005628443
False,0.9964395165,0.0035604856
False,0.9995024204,0.0004975842
False,0.9994602203,0.0005397851
False,0.8545348644,0.1454651207
False,0.9889157414,0.0110842614
False,0.9993324876,0.0006675388
False,0.9869055748,0.0130944261
False,0.9918749332,0.0081250668
False,0.9918680191,0.0081319995
False,0.9957966805,0.0042033358
False,0.9979294538,0.0020705191
False,0.9907316566,0.0092683537
False,0.9897635579,0.0102364514
False,0.9546647072,0.0453352705
False,0.9974428415,0.0025571689
False,0.900383532,0.0996164456
False,0.9988297224,0.0011702677
False,0.9991788864,0.000821134
False,0.6725592613,0.3274407089
False,0.9972522855,0.0027477082
False,0.9994745851,0.0005253853
False,0.9925531745,0.0074468157
False,0.9596415162,0.0403584577
False,0.9878700972,0.0121299261
False,0.9918069243,0.0081930673
False,0.9894525409,0.0105474694
False,0.9590616822,0.0409383103
False,0.9885212779,0.0114787174
False,0.9908075929,0.0091924304
False,0.9966817498,0.0033182581
False,0.9995203614,0.0004796629
False,0.9872669578,0.012733059
False,0.8670091033,0.1329908669
False,0.9994745851,0.0005253853
False,0.9916300774,0.0083698947
False,0.953659296,0.0463406891
False,0.9894841909,0.0105157839
False,0.9903922677,0.0096077332
False,0.9988748431,0.0011251282
False,0.9872012138,0.0127987769
False,0.991779387,0.0082206419
False,0.9913926721,0.0086072991
False,0.9863237739,0.0136762112
False,0.9992201924,0.0007797913
False,0.9908252358,0.0091747707
False,0.9919056296,0.0080943648
False,0.9923265576,0.0076734554
False,0.9882172346,0.0117827905
False,0.9896380901,0.0103619173
False,0.9957971573,0.0042028716
True,0.086495541,0.9135044813
False,0.9992590547,0.0007409704
False,0.9974776506,0.0025223356
True,0.2524493337,0.7475506663
False,0.9916092753,0.0083907275
False,0.9879443645,0.0120556541
False,0.9932994843,0.0067005334
False,0.940921545,0.0590784438
False,0.9672703147,0.0327296928
False,0.9813355803,0.0186644476
False,0.9970855117,0.0029144885
False,0.9902706146,0.0097294068
False,0.9920021296,0.0079978891
False,0.9941123128,0.0058876695
False,0.9854349494,0.0145650636
False,0.9594751596,0.0405248217
False,0.9880589247,0.0119410558
False,0.9848484993,0.0151515277
False,0.9918884039,0.0081116138
False,0.8371990919,0.1628008932
False,0.9980884194,0.001911597
False,0.9974159002,0.0025841102
False,0.9992913008,0.0007086944
False,0.998477459,0.0015225346
False,0.9995122552,0.0004877513
False,0.9889521599,0.0110478178
False,0.9965418577,0.0034581213
False,0.9926801324,0.0073198834
False,0.9988224506,0.0011775382
False,0.9991033673,0.0008966165
False,0.9441142082,0.0558858067
False,0.9718174338,0.0281825531
False,0.9795002341,0.0204997677
False,0.9869416356,0.0130583718
False,0.9913502336,0.0086497776
False,0.9902818799,0.009718135
False,0.9877370596,0.0122629441
False,0.9931591749,0.0068408139
False,0.9916172624,0.0083827665
False,0.9985801578,0.0014198559
False,0.9988235235,0.001176459
False,0.9992441535,0.0007558638
False,0.9918052554,0.0081947567
False,0.9898062944,0.0101936776
False,0.9961976409,0.0038023554
False,0.8158576488,0.1841423512
False,0.9900072813,0.0099927336
False,0.9957422614,0.0042577586
False,0.9917679429,0.0082320841
False,0.9916348457,0.008365171
False,0.9918363094,0.0081636971
False,0.9890956283,0.0109043503
False,0.9889842272,0.0110157486
False,0.9885184169,0.0114815831
False,0.9964901209,0.0035098642
False,0.9993889332,0.0006110613
False,0.9995353818,0.000464624
False,0.9903008342,0.0096991854
False,0.9994321465,0.0005678254
False,0.9990989566,0.0009010301
False,0.9918100834,0.0081899436
False,0.9995459914,0.0004540331
True,0.0011798469,0.9988201261
False,0.9893605709,0.01063943
False,0.9995643497,0.0004356639
False,0.9990861416,0.0009138343
False,0.9915682673,0.0084317541
False,0.999511838,0.0004881382
False,0.999348104,0.000651911
False,0.9911363721,0.0088636288
False,0.9994915724,0.0005084519
False,0.9203284979,0.079671517
False,0.996516943,0.0034830486
False,0.986903131,0.0130968448
False,0.9447505474,0.0552494638
False,0.991832912,0.0081670713
False,0.9993188977,0.0006810831
False,0.9899578094,0.0100421915
False,0.9979887009,0.0020113087
False,0.9889165163,0.0110835051
False,0.9878305793,0.0121694272
False,0.9885323644,0.0114676384
False,0.98892802,0.0110719781
False,0.9603680372,0.0396319665
False,0.9872657657,0.0127342204
False,0.9889175892,0.011082435
False,0.9882316589,0.0117683578
False,0.9872855544,0.0127144605
False,0.991425097,0.0085748807
False,0.9995085001,0.0004915022
False,0.9995085001,0.0004915022
False,0.5552896261,0.4447104037
False,0.8844367266,0.1155632958
False,0.9913559556,0.0086440481
False,0.9649391174,0.0350608677
False,0.9992950559,0.0007049437
False,0.9927617908,0.0072382274
False,0.999096036,0.0009039463
False,0.9960343242,0.0039656726
False,0.9979850054,0.0020150179
False,0.9925185442,0.007481447
False,0.9964347482,0.0035652751
False,0.9926922917,0.0073077194
False,0.9430923462,0.0569076724
False,0.9994828105,0.0005172018
False,0.9994828105,0.0005172018
False,0.9990945458,0.0009054272
False,0.9927945733,0.0072054435
False,0.9900892973,0.0099107223
False,0.9910814166,0.0089185685
False,0.9869093299,0.0130906673
False,0.9922227859,0.0077772364
False,0.9915853143,0.0084146867
False,0.9383461475,0.0616538674
False,0.9918023944,0.0081975851
False,0.9893481135,0.0106518883
False,0.9994940758,0.0005059466
False,0.955132544,0.0448674522
False,0.9920569062,0.0079430947
False,0.9956940413,0.0043059774
False,0.9900258183,0.0099741751
False,0.6983731985,0.3016268015
False,0.9977057576,0.0022942398
False,0.9986704588,0.0013295544
False,0.9886152744,0.01138472
False,0.9859895706,0.0140104517
False,0.8972349763,0.1027650163
False,0.9914973974,0.0085026314
False,0.9987763166,0.001223692
False,0.9606919289,0.0393080823
False,0.9917579293,0.0082420874
False,0.8102728724,0.1897270977
False,0.9912028909,0.0087971324
False,0.9847414494,0.0152585628
False,0.9959788918,0.0040211305
False,0.9890834689,0.0109165236
False,0.997741878,0.0022581157
False,0.9869477749,0.0130522344
False,0.9975858331,0.0024141769
False,0.9794517756,0.0205482151
False,0.9917218089,0.008278219
False,0.7601181269,0.239881888
False,0.9879720211,0.0120279938
False,0.9988024831,0.0011975372
False,0.9869608283,0.0130391801
False,0.9910209179,0.0089790728
False,0.989990294,0.0100096762
False,0.9860008359,0.013999138
False,0.9893401861,0.0106598102
False,0.9874071479,0.0125928447
False,0.98845613,0.0115438774
False,0.9966832399,0.0033167631
False,0.9905950427,0.0094049592
False,0.9992415309,0.0007584515
False,0.8936594129,0.1063406169
False,0.9904967546,0.0095032193
False,0.9863144159,0.0136855561
False,0.9995352626,0.0004647554
False,0.9873337746,0.0126662012
False,0.9995599985,0.000440006
False,0.9991034865,0.0008965272
False,0.9905551076,0.0094448635
False,0.9856191874,0.0143808275
False,0.9873355031,0.0126644876
False,0.9995821118,0.0004178963
False,0.9917225242,0.0082774945
False,0.9915024042,0.0084976116
False,0.995390594,0.0046094051
False,0.9925546646,0.0074453447
False,0.9924743772,0.0075256438
False,0.9981623888,0.0018376175
False,0.997983098,0.0020168759
False,0.9992000461,0.0007999653
False,0.9862986207,0.0137013942
False,0.9916900396,0.0083099511
False,0.9964607954,0.0035392002
False,0.9897708893,0.0102291349
False,0.9918416142,0.0081584081
False,0.9890576005,0.0109424135
False,0.9242337346,0.0757662803
False,0.9894018769,0.0105981482
False,0.9892046452,0.0107953744
False,0.9901490211,0.00985095
False,0.9886833429,0.0113166794
False,0.9982731342,0.0017268653
False,0.9991840124,0.0008159932
False,0.9725807905,0.0274192188
False,0.9994746447,0.0005253797
False,0.9910239577,0.0089760358
False,0.9994328022,0.0005671835
False,0.9887177944,0.0112822121
False,0.9985966086,0.0014034009
False,0.9993933439,0.0006066859
False,0.9840065241,0.0159934908
False,0.9960697293,0.003930246
False,0.9882028103,0.0117971702
False,0.946159482,0.0538405366
False,0.9982044101,0.0017956152
False,0.9988330603,0.001166968
True,0.3944097459,0.6055902243
False,0.9995856285,0.000414354
False,0.9862004519,0.0137995398
False,0.989228189,0.0107718185
False,0.9995874763,0.0004125453
False,0.9918871522,0.0081128441
False,0.9905840755,0.0094159292
False,0.9896791577,0.0103208702
True,0.1233825088,0.8766174912
False,0.9919770956,0.0080228858
False,0.9941542149,0.0058457796
False,0.9915163517,0.0084836623
False,0.9750224352,0.0249775909
False,0.9995875955,0.0004123769
False,0.9915264249,0.0084736003
False,0.988702476,0.0112975147
